disease	disease label	simple score	scaled score
OMIM:614941	Ectodermal Dysplasia 11B, Hypohidrotic/Hair/Tooth Type, Autosomal Recessive	0.83628	0.6083796667
OMIM:613743	Adrenal Insufficiency, Congenital, With 46,Xy Sex Reversal, Partial or Complete	0.81053	0.6083598333
OMIM:608443	Mental retardation, autosomal recessive 3	0.85293	0.6082158333
OMIM:124100	Balkan nephropathy	0.83553	0.6081756667
Orphanet:95712	Thyroid ectopia	0.8071	0.6077873333
OMIM:611875	Brugada syndrome 3	0.87183	0.6077278333
OMIM:272600	Tapetoretinal Degeneration With Ataxia	0.81453	0.6075823333
OMIM:612852	Osteomyelitis, sterile multifocal, with periostitis and pustulosis	0.79335	0.6074853333
OMIM:614609	Mental Retardation, Autosomal Dominant 16	0.8088	0.6073426667
OMIM:212093	Cardiac Valvular Defect, Developmental	0.82961	0.6070925
OMIM:184700	PCOS1	0.83673	0.6067451667
OMIM:271600	Spondyloepiphyseal Dysplasia Tarda, Autosomal Recessive	0.85969	0.6067301667
OMIM:611722	Krabbe Disease, Atypical, Due to Saposin a Deficiency	0.84267	0.6066168333
OMIM:615233	Retinitis Pigmentosa 66	0.8322	0.6065696667
OMIM:612783	Immune dysfunction with T-cell inactivation due to calcium entry defect 2	0.78189	0.6064565
OMIM:208000	Arterial Calcification, Generalized, of Infancy, 1	0.83831	0.6064398333
OMIM:309510	Partington X-Linked Mental Retardation Syndrome	0.83037	0.6064206667
OMIM:166350	Progressive osseous heteroplasia	0.8091	0.6063616667
OMIM:612621	Mental Retardation, Autosomal Dominant 5	0.84865	0.6062516667
OMIM:607748	Hypercholanemia, Familial	0.81771	0.606196
OMIM:614845	Nephronophthisis 15	0.78937	0.6060356667
OMIM:610628	Hypogonadotropic Hypogonadism 4 With or Without Anosmia	0.80157	0.6057386667
OMIM:144300	Hyperlipoproteinemia, Type Ii, and Deafness	0.82023	0.6053653333
OMIM:251750	Microspherophakia And/Or Megalocornea, With Ectopia Lentis and With or Without Secondary Glaucoma	0.85974	0.6052023333
OMIM:615538	chromosome 22q13 duplication syndrome	0.80445	0.6050663333
OMIM:136120	Fish-eye disease	0.80713	0.6050141667
OMIM:609273	Nemaline Myopathy 6	0.85007	0.6048088333
OMIM:615821	Cardiomyopathy, Dilated, With Woolly Hair, Keratoderma, and Tooth Agenesis	0.81724	0.6047476667
Orphanet:253	Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	0.83385	0.6045375
OMIM:606069	Hemochromatosis, Type 4	0.81438	0.6045313333
OMIM:166740	Osteosclerosis With Ichthyosis and Fractures	0.83615	0.6044861667
OMIM:615809	Pontocerebellar hypoplasia, type 9	0.81579	0.6044316667
OMIM:150360	Congenital laryngeal web	0.83691	0.6043571667
OMIM:604218	familial encephalopathy with neuroserpin inclusion bodies	0.81822	0.6041511667
OMIM:300751	X-linked sideroblastic anemia	0.78094	0.6040903333
OMIM:185900	Chromosome 2Q35 Duplication Syndrome	0.84811	0.6039693333
OMIM:616050	Autoinflammation With Infantile Enterocolitis	0.79152	0.603886
OMIM:615952	Autoimmune disease, multisystem, infantile-onset	0.76578	0.6035305
OMIM:607674	Cataract, Congenital, With Mental Impairment and Dentate Gyrus Atrophy	0.82606	0.6035185
OMIM:615376	Charcot-Marie-Tooth Disease, Recessive Intermediate C	0.81879	0.6034363333
OMIM:606552	EA4	0.81332	0.6032883333
OMIM:616069	Inflammatory skin and bowel disease, neonatal, 2	0.81091	0.6032003333
OMIM:165660	Oslam Syndrome	0.82612	0.6030523333
OMIM:277100	Valinemia	0.82762	0.6028548333
OMIM:609734	Proopiomelanocortin Deficiency	0.78465	0.6028051667
OMIM:260370	Pancreatic Agenesis 1	0.83066	0.6027793333
OMIM:602347	Cholestasis, Progressive Familial Intrahepatic, 3	0.83466	0.602712
OMIM:615281	Hypomyelination with brain stem and spinal cord involvement and leg spasticity	0.81698	0.6022986667
Orphanet:83619	Macrostomia - preauricular tags - external ophthalmoplegia	0.79177	0.6022095
Orphanet:79394	Congenital non-bullous ichthyosiform erythroderma	0.79617	0.6021326667
OMIM:172880	Pierre Robin Syndrome and Oligodactyly	0.86309	0.60199
OMIM:612390	Pontocerebellar Hypoplasia, Type 2C	0.83603	0.6018833333
OMIM:606966	Nephronophthisis 4	0.83297	0.6016618333
OMIM:613612	COG5-CDG	0.85365	0.601517
OMIM:306700	Hemophilia a	0.8121	0.601494
OMIM:613101	Hemophagocytic Lymphohistiocytosis, Familial, 5	0.79421	0.6011105
OMIM:615744	Epileptic Encephalopathy, Early Infantile, 19	0.87754	0.6010968333
OMIM:606824	Glucose-galactose malabsorption	0.83573	0.6010385
OMIM:615085	Osteopetrosis, Autosomal Recessive 8	0.77917	0.6009226667
Orphanet:91133	Osteopenia - myopia - hearing loss - intellectual disability - facial dysmorphism	0.80978	0.6008673333
OMIM:249660	Mesangial Sclerosis, Diffuse Renal, With Ocular Abnormalities	0.79447	0.6007296667
OMIM:612518	Ciliary Dyskinesia, Primary, 10	0.76263	0.6006873333
OMIM:178610	Pulmonary nodular lymphoid hyperplasia	0.79074	0.6006836667
OMIM:119540	Cleft palate, isolated	0.84538	0.6005885
OMIM:165098	Ophthalmoplegia, Familial Total, With Iris Transillumination	0.79065	0.600579
OMIM:604403	Generalized Epilepsy With Febrile Seizures Plus, Type 2	0.87664	0.6004968333
OMIM:608033	Encephalopathy, Acute, Infection-Induced, Susceptibility To, 3	0.81116	0.5998356667
OMIM:300600	Aland Island eye disease	0.77714	0.5997326667
OMIM:607745	Benign familial neonatal-infantile seizures	0.83957	0.5994801667
OMIM:602390	Hemochromatosis, Type 2A	0.80288	0.5994516667
OMIM:300262	MRXSAB	0.82309	0.5993916667
OMIM:616505	Neuropathy, Hereditary Motor and Sensory, Type 6B	0.82242	0.599296
OMIM:272980	Teeth, Congenital Absence Of, With Taurodontia and Sparse Hair	0.82308	0.59904
OMIM:600858	Cardiomyopathy, Familial Hypertrophic, 6	0.85268	0.5989921667
OMIM:616140	Leukodystrophy, Hypomyelinating, 9	0.80452	0.598974
OMIM:610476	Arrhythmogenic Right Ventricular Dysplasia, Familial, 11	0.81656	0.5989491667
OMIM:190650	Triphalangeal Thumbs and Dislocation of Patella	0.8229	0.5988576667
OMIM:212200	Carnosinemia	0.84052	0.5988191667
OMIM:600459	Arterial Dissection With Lentiginosis	0.84375	0.598808
OMIM:212840	Cerebellar ataxia and hypogonadotropic hypogonadism	0.8006	0.5987953333
OMIM:606864	Paraganglioma and Gastric Stromal Sarcoma	0.80276	0.5987676667
OMIM:614265	Combined malonic and methylmalonic acidemia	0.83306	0.5987623333
OMIM:212550	Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome	0.78974	0.5986043333
OMIM:613617	Retinitis Pigmentosa 58	0.81427	0.5985916667
OMIM:614876	Peroxisome biogenesis disorder 8A	0.8292	0.5985738333
OMIM:612937	DPM3-CDG	0.81879	0.5985271667
Orphanet:2042	Tracheo-esophageal fistula - hypospadias	0.81133	0.5984328333
OMIM:610181	Aicardi-Goutieres Syndrome 2	0.83386	0.5982055
OMIM:604400	Arrhythmogenic Right Ventricular Dysplasia, Familial, 5	0.85554	0.5980628333
OMIM:613310	Exudative vitreoretinopathy 5	0.8158	0.5979156667
OMIM:158901	Facioscapulohumeral muscular dystrophy 2	0.81813	0.5978053333
OMIM:615244	Nephrotic syndrome, type 8	0.84179	0.5975456667
OMIM:117210	Spinocerebellar ataxia 31	0.81659	0.5974673333
OMIM:601979	Hyperzincemia With Functional Zinc Depletion	0.8128	0.5973583333
OMIM:175690	Polysyndactyly, Crossed	0.7995	0.597237
OMIM:605967	ACRPS	0.85795	0.5972171667
Orphanet:2351	Kousseff syndrome	0.78777	0.5970536667
OMIM:614402	Microphthalmia, syndromic 11	0.82544	0.596935
OMIM:616576	Immunodeficiency, Common Variable, 12	0.7849	0.5968383333
OMIM:603513	Cerebral Palsy, Spastic Quadriplegic, 1	0.82355	0.5968146667
OMIM:610283	Cone-Rod Dystrophy 10	0.79266	0.596791
OMIM:616277	Mitochondrial Short-Chain Enoyl-Coa Hydratase 1 Deficiency	0.79307	0.5967505
OMIM:613835	Leber Congenital Amaurosis 8	0.8143	0.596645
Orphanet:168491	Late infantile neuronal ceroid lipofuscinosis	0.81228	0.5963788333
Orphanet:650	LCAT deficiency	0.77099	0.5962906667
OMIM:300494	Asperger Syndrome, X-Linked, Susceptibility To, 1	0.85804	0.5960416667
OMIM:300497	Asperger syndrome X-linked 2	0.85804	0.5960416667
OMIM:608631	ASPG2	0.85804	0.5960416667
OMIM:302500	Spinocerebellar ataxia, X-linked 1	0.80771	0.5960198333
OMIM:614564	Cutaneous telangiectasia and cancer syndrome, familial	0.77303	0.5959893333
OMIM:602484	Pelvic Hypoplasia With Lower-Limb Arthrogryposis	0.79997	0.5959578333
OMIM:167100	PHOAD	0.82549	0.5958676667
OMIM:606554	EA3	0.81904	0.5958218333
OMIM:207750	Familial apolipoprotein C-II deficiency	0.77939	0.5958148333
OMIM:601277	Ichthyosis, Congenital, Autosomal Recessive 4A	0.78894	0.5957816667
OMIM:614018	Epilepsy, progressive myoclonic 6	0.81847	0.5957346667
OMIM:268700	Saccharopinuria	0.80676	0.595637
OMIM:183086	spinocerebellar ataxia type 6	0.81642	0.5956083333
OMIM:201020	Acrocephalopolysyndactyly Type 4	0.82407	0.5954126667
OMIM:600208	Macrothrombocytopenia and progressive sensorineural deafness	0.76888	0.5953608333
OMIM:606324	Parkinson disease 7	0.80102	0.5952761667
Orphanet:95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	0.79469	0.5951771667
OMIM:312612	RP6	0.7806	0.5951015
OMIM:615490	Charcot-Marie-Tooth disease, axonal, type 2R	0.82413	0.595013
Orphanet:35099	Isolated brachycephaly	0.81958	0.594896
OMIM:607516	Migraine With or Without Aura, Susceptibility To, 6	0.83075	0.5948156667
OMIM:605735	BDPLT12	0.74337	0.5946718333
OMIM:106990	Anonychia-Onychodystrophy With Brachydactyly Type B and Ectrodactyly	0.85211	0.5945131667
OMIM:225740	Encephalopathy, Axonal, With Necrotizing Myopathy, Cardiomyopathy, and Cataracts	0.82128	0.5943408333
OMIM:269400	Sclerocornea, autosomal recessive	0.80497	0.5942173333
OMIM:616414	Autoimmune interstitial lung, joint, and kidney disease	0.80804	0.5941646667
OMIM:249230	Megaepiphyseal Dwarfism	0.81193	0.5940653333
OMIM:102100	Acromegaloid Changes, Cutis Verticis Gyrata, and Corneal Leukoma	0.81624	0.5939731667
OMIM:300539	Nephrogenic syndrome of inappropriate antidiuresis	0.80558	0.593933
OMIM:261990	Pili Torti and Developmental Delay	0.8032	0.5937148333
OMIM:614458	THIAMINE METABOLISM DYSFUNCTION SYNDROME 5 (EPISODIC ENCEPHALOPATHY TYPE)	0.80249	0.5936121667
OMIM:243300	Cholestasis, benign recurrent intrahepatic 1	0.80615	0.5936098333
OMIM:251800	Microtia With Meatal Atresia and Conductive Deafness	0.84266	0.5934131667
OMIM:615008	Nephrotic syndrome, type 7	0.80824	0.5934046667
OMIM:268500	Rowley-Rosenberg Syndrome	0.77021	0.5931926667
OMIM:180210	Retinopathy, Pericentral Pigmentary, Dominant	0.80339	0.5929191667
OMIM:109130	Axial Osteomalacia	0.78772	0.5924783333
OMIM:613926	Megalencephalic Leukoencephalopathy With Subcortical Cysts 2B, Remitting, With or Without Mental Retardation	0.83499	0.5924351667
OMIM:105150	Hereditary cerebral amyloid angiopathy, Icelandic type	0.79643	0.59235
OMIM:217800	macular corneal dystrophy	0.80028	0.592244
OMIM:113610	Branchial Myoclonus With Spastic Paraparesis and Cerebellar Ataxia	0.81116	0.5922301667
OMIM:212540	Cataract, Microcephaly, Failure to Thrive, Kyphoscoliosis Syndrome	0.78867	0.5920715
OMIM:300850	Mental Retardation, X-Linked 90	0.80543	0.5919561667
OMIM:230450	Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Due to	0.81652	0.5916091667
OMIM:613877	Lipodystrophy, Familial Partial, Type 4	0.77541	0.59159
OMIM:112300	Book Syndrome	0.82405	0.5913941667
OMIM:300376	Becker muscular dystrophy	0.82438	0.5912315
OMIM:601348	Ectrodactyly of Lower Limbs, Congenital Heart Defect, and Micrognathia	0.81663	0.590918
OMIM:614103	Lipedema	0.79142	0.5908631667
OMIM:613977	Cyanosis, transient neonatal	0.77476	0.590769
OMIM:256450	Autosomal recessive hyperinsulinism due to SUR1 deficiency	0.79335	0.5907561667
OMIM:615422	Inclusion body myopathy with early-onset paget disease with or without frontotemporal dementia 2	0.80704	0.5906235
OMIM:612286	hypophosphatemic nephrolithiasis/osteoporosis 1	0.81326	0.590445
OMIM:131705	Transient bullous dermolysis of the newborn	0.814	0.5903263333
OMIM:610205	Alagille syndrome due to a NOTCH2 point mutation	0.7918	0.590322
OMIM:605676	Cardiomyopathy, Dilated, With Woolly Hair and Keratoderma	0.79226	0.5902368333
OMIM:213000	Cerebellar hypoplasia - tapetoretinal degeneration	0.79557	0.5897611667
OMIM:605229	SPG14	0.8285	0.5896228333
OMIM:133020	Erythermalgia, Primary	0.7862	0.5896081667
OMIM:614870	Peroxisome Biogenesis Disorder 6A (Zellweger)	0.808	0.5894165
OMIM:129550	Ectodermal Dysplasia With Adrenal Cyst	0.7873	0.589381
OMIM:613502	Agammaglobulinemia 4, Autosomal Recessive	0.75013	0.5891531667
OMIM:275120	Isolated thyrotropin-releasing hormone deficiency	0.80299	0.5890351667
Orphanet:86893	Nodular lymphocyte predominant Hodgkin lymphoma	0.76587	0.589029
OMIM:614305	Sclerosteosis 2	0.78774	0.5889418333
Orphanet:1877	Muscular dystrophy - white matter spongiosis	0.81388	0.5888368333
OMIM:112430	Brachydactyly - long thumb	0.80987	0.5888283333
OMIM:612300	Primary CD59 deficiency	0.76588	0.588607
OMIM:613769	Retinitis Pigmentosa 44	0.80005	0.5882728333
OMIM:167250	Paget Disease of Bone 3	0.80341	0.5881788333
OMIM:615983	Bardet-Biedl syndrome 5	0.76658	0.588145
OMIM:300476	Cone-Rod Dystrophy, X-Linked, 3	0.80372	0.587553
OMIM:616398	Dystonia 26, Myoclonic	0.78753	0.5875183333
OMIM:604777	Ichthyosis, Congenital, Autosomal Recessive 5	0.78783	0.5874571667
OMIM:604307	Cataract, coppock-like	0.79745	0.5873541667
OMIM:240900	Hypoinsulinemic Hypoglycemia With Hemihypertrophy	0.76949	0.587324
OMIM:190680	Triphalangeal Thumbs With Brachyectrodactyly	0.85662	0.5870608333
OMIM:616325	Myasthenic syndrome, congenital, 9, associated with acetylcholine receptor deficiency  MYASTHENIC SYNDROME, CONGENITAL, 9, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY	0.78279	0.586811
OMIM:274210	Thymic Aplasia With Fetal Death	0.81608	0.5864055
OMIM:613485	Long Qt Syndrome 13	0.82397	0.58639
OMIM:600309	Atrioventricular septal defect and common atrioventricular junction	0.8006	0.5862986667
OMIM:612281	Ichthyosis, Congenital, Autosomal Recessive 6	0.77641	0.586224
OMIM:611637	PLSA1	0.83236	0.5862183333
OMIM:614582	Combined oxidative phosphorylation deficiency 9	0.7891	0.5861421667
OMIM:614180	Retinitis Pigmentosa 61	0.7982	0.5860146667
Orphanet:95714	Primary congenital hypothyroidism without thyroid developmental anomaly	0.78536	0.5859798333
OMIM:279000	Young Syndrome	0.80769	0.5857643333
OMIM:614306	Cognitive Impairment With or Without Cerebellar Ataxia	0.78764	0.585659
OMIM:610921	Interstitial lung disease due to ABCA3 deficiency	0.82777	0.5856446667
OMIM:185480	Worster Drought syndrome	0.79993	0.5856288333
OMIM:615272	Fanconi Anemia, Complementation Group Q	0.75871	0.5851628333
Orphanet:1940	Shoulder and thorax deformity - congenital heart disease	0.83809	0.584999
OMIM:613089	Capillary Malformation of the Lower Lip, Lymphatic Malformation of Face and Neck, Asymmetry of Face and Limbs, and Partial/Generalized Overgrowth	0.77826	0.584622
OMIM:608380	Retinitis Pigmentosa 26	0.79737	0.5845386667
OMIM:104100	Palmoplantar Keratoderma and Congenital Alopecia 1	0.83621	0.584505
OMIM:615424	Inclusion Body Myopathy With Early-Onset Paget Disease With or Without Frontotemporal Dementia 3	0.80809	0.5842996667
Orphanet:79085	AKT2-related familial partial lipodystrophy	0.78648	0.5840523333
OMIM:604117	Vohwinkel Syndrome, Variant Form	0.80526	0.5840386667
OMIM:176090	Porphyria Cutanea Tarda, Type 1	0.80036	0.5839823333
OMIM:614830	Muscular Dystrophy-Dystroglycanopathy (Congenital With Brain and Eye Anomalies), Type A, 8	0.79161	0.5837363333
OMIM:607361	Meckel Syndrome, Type 3	0.79518	0.5835658333
Orphanet:254509	Iatrogenic botulism	0.78675	0.5834148333
OMIM:613641	Charcot-Marie-Tooth Disease, Recessive Intermediate B	0.77836	0.5833426667
OMIM:613708	Hereditary sensory neuropathy type 1D	0.81522	0.5830191667
OMIM:604129	Dystrophic epidermolysis bullosa pruriginosa	0.83656	0.582907
OMIM:266900	Senior-Loken Syndrome 1	0.76374	0.5828755
Orphanet:295	Fetal parvovirus syndrome	0.74728	0.5828463333
OMIM:601217	Alopecia-Mental Retardation Syndrome With Convulsions and Hypergonadotropic Hypogonadism	0.80419	0.5827786667
OMIM:613124	Hydrops Fetalis, Nonimmune, With Gracile Bones and Dysmorphic Features	0.7631	0.5825841667
OMIM:613005	Santos Syndrome	0.8264	0.582542
OMIM:217990	Corpus Callosum, Agenesis of	0.77384	0.5823276667
OMIM:146700	Ichthyosis vulgaris	0.78514	0.5823251667
OMIM:613216	Night Blindness, Congenital Stationary, Type 1C	0.77138	0.5823006667
OMIM:118980	Congenital pseudoarthrosis of clavicle	0.77788	0.5822991667
OMIM:125700	Neurohypophyseal diabetes insipidus	0.76074	0.5822295
OMIM:300717	Myopathy, reducing body, X-linked, early-onset, severe	0.77072	0.5821626667
OMIM:146550	Hypotrichosis 4	0.80018	0.5818713333
OMIM:614817	Interstitial nephritis, karyomegalic	0.76775	0.5818218333
OMIM:615508	Erythroderma, congenital, with palmoplantar keratoderma, hypotrichosis, and hyper-ige	0.78636	0.5817598333
OMIM:613287	Charcot-Marie-Tooth disease, type 2N	0.81651	0.5817293333
Orphanet:454	Acquired ichthyosis	0.78602	0.581512
OMIM:615686	Spastic paraplegia 63, autosomal recessive	0.82276	0.5813803333
OMIM:265150	Pulmonary atresia - intact ventricular septum	0.78991	0.5813411667
OMIM:300489	X-linked distal spinal muscular atrophy type 3	0.81579	0.5812921667
OMIM:131800	Epidermolysis bullosa simplex, Cockayne-Touraine type	0.80834	0.5811688333
OMIM:312550	X-linked retinal dysplasia	0.7856	0.5811101667
OMIM:615771	Cortical dysplasia, complex, with other brain malformations 6	0.7994	0.580973
OMIM:102520	Acrorenal Syndrome	0.81922	0.580932
OMIM:251120	Methylmalonyl-CoA epimerase deficiency	0.78893	0.5806818333
Orphanet:251510	46,XY partial gonadal dysgenesis	0.81779	0.5806758333
OMIM:303650	Colonic atresia	0.79744	0.580511
OMIM:614065	Myopathy, distal, 4	0.80263	0.5803101667
OMIM:106250	Ankyloblepharon Filiforme Adnatum and Cleft Palate	0.78011	0.580171
OMIM:615558	Hypobetalipoproteinemia, Familial, 1	0.74624	0.5801285
OMIM:605543	Parkinson Disease 4, Autosomal Dominant	0.81919	0.5800483333
OMIM:235740	Hirschsprung disease - deafness - polydactyly	0.78864	0.580003
OMIM:200450	Achalasia-Microcephaly Syndrome	0.77938	0.5799858333
OMIM:133690	Exostoses - anetodermia - brachydactyly type E	0.81432	0.5797378333
OMIM:601811	Premature Aging Syndrome, Okamoto Type	0.7546	0.5796646667
OMIM:614296	Wolfram-like syndrome, autosomal dominant	0.77922	0.5793701667
OMIM:113310	Fibular aplasia - ectrodactyly	0.80334	0.579307
OMIM:614019	Lissencephaly 4	0.79046	0.579228
OMIM:605711	Multiple mitochondrial dysfunctions syndrome 1	0.7921	0.5791591667
OMIM:307010	Hydrocephalus With Cerebellar Agenesis	0.81811	0.579077
OMIM:616470	Ullrich Congenital Muscular Dystrophy 2	0.78715	0.5789833333
OMIM:613102	Hypotrichosis and Recurrent Skin Vesicles	0.7789	0.578981
OMIM:616045	Combined Oxidative Phosphorylation Deficiency 22	0.76866	0.5787221667
OMIM:144150	Hyperkeratosis lenticularis perstans	0.81325	0.5785478333
Orphanet:95713	Athyreosis	0.79095	0.5785006667
OMIM:613501	Agammaglobulinemia 3, Autosomal Recessive	0.74045	0.5780381667
OMIM:607634	Osteopetrosis, Autosomal Dominant 1	0.80497	0.5779003333
OMIM:269160	Schizencephaly	0.81298	0.5778508333
OMIM:615980	Familial partial lipodystrophy 6	0.76753	0.5778235
OMIM:615314	Craniosynostosis 3	0.78957	0.577662
OMIM:108900	Atrial septal defect 7 with or without atrioventricular conduction defects	0.80865	0.57758
Orphanet:1931	Frontal encephalocele	0.79965	0.5775265
OMIM:243185	Intestinal Pseudoobstruction With Patent Ductus Arteriosus and Natal Teeth	0.75408	0.5774873333
OMIM:610599	Retinitis Pigmentosa 36	0.78097	0.577287
Orphanet:99000	Adult-onset foveomacular vitelliform dystrophy	0.78863	0.5771951667
OMIM:242520	Ichthyosis - hepatosplenomegaly - cerebellar degeneration	0.76862	0.5771173333
OMIM:253550	intermediate spinal muscular atrophy	0.77171	0.577058
OMIM:616198	Combined Oxidative Phosphorylation Deficiency 23	0.77852	0.5770418333
OMIM:616324	Myasthenic syndrome, congenital, 4b, fast-channel	0.76941	0.576913
OMIM:112370	Brachmann-De Lange-Like Facial Changes With Microcephaly, Metatarsus Adductus, and Developmental Delay	0.80619	0.5766973333
OMIM:240950	Hypogonadism-Cataract Syndrome	0.75787	0.5766968333
