model.iri	model.label	modGene.iri	modGene.label	disease.iri	disease.label
http://www.informatics.jax.org/accession/MGI:3767177	Ctsk<tm1Mbs>/Ctsk<tm1Mbs> [B6.129-Ctsk<tm1Mbs>]	http://www.informatics.jax.org/accession/MGI:107823	Ctsk	http://purl.obolibrary.org/obo/OMIM_265800	[Pycnodysostosis,Pyknodysostosis,pycnodysostosis]
http://www.informatics.jax.org/accession/MGI:3830854	Tymp<tm1Mihi>/Tymp<tm1Mihi>; Upp1<tm1Gp>/Upp1<tm1Gp> [involves: 129 * 129X1/SvJ * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:1920212	Tymp	http://purl.obolibrary.org/obo/OMIM_603041	[Mitochondrial Dna Depletion Syndrome 1 (Mngie Type),Myoneural gastrointestinal encephalopathy syndrome]
http://www.informatics.jax.org/accession/MGI:3830854	Tymp<tm1Mihi>/Tymp<tm1Mihi>; Upp1<tm1Gp>/Upp1<tm1Gp> [involves: 129 * 129X1/SvJ * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:1097668	Upp1	http://purl.obolibrary.org/obo/OMIM_603041	[Mitochondrial Dna Depletion Syndrome 1 (Mngie Type),Myoneural gastrointestinal encephalopathy syndrome]
http://www.informatics.jax.org/accession/MGI:3693839	Crtap<tm1Brle>/Crtap<tm1Brle> [involves: 129S7/SvEvBrd]	http://www.informatics.jax.org/accession/MGI:1891221	Crtap	http://purl.obolibrary.org/obo/OMIM_610682	[Osteogenesis Imperfecta, Type 7,Osteogenesis imperfecta type 7]
http://www.informatics.jax.org/accession/MGI:5086280	Lca5<Gt(AG0283)Wtsi>/Lca5<Gt(AG0283)Wtsi> [involves: 129P2/OlaHsd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1923032	Lca5	http://purl.obolibrary.org/obo/OMIM_604537	[Leber Congenital Amaurosis 5,Leber congenital amaurosis 5]
http://www.informatics.jax.org/accession/MGI:3608965	Tal1<Hpt>/Tal1<+> [HPT/Le]	http://www.informatics.jax.org/accession/MGI:98480	Tal1	http://purl.obolibrary.org/obo/OMIM_137940	[Hypotrichosis-Lymphedema-Telangiectasia-Renal Defect Syndrome,Glomerulonephritis with sparse hair and telangiectases,Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome]
http://www.informatics.jax.org/accession/MGI:3693849	Otof<tm1Ugds>/Otof<tm1Ugds> [involves: 129S2/SvPas * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1891247	Otof	http://purl.obolibrary.org/obo/OMIM_601071	[Deafness, Autosomal Recessive 9,Deafness, autosomal recessive 9]
http://www.informatics.jax.org/accession/MGI:3760289	Otof<deaf5Jcs>/Otof<deaf5Jcs> [STOCK Otof<deaf5Jcs>/Kjn]	http://www.informatics.jax.org/accession/MGI:1891247	Otof	http://purl.obolibrary.org/obo/OMIM_601071	[Deafness, Autosomal Recessive 9,Deafness, autosomal recessive 9]
http://www.informatics.jax.org/accession/MGI:3702859	Psen1<tm1Bdes>/Psen1<+>; Psen2<tm1Bdes>/Psen2<tm1Bdes> [involves: 129P2/OlaHsd]	http://www.informatics.jax.org/accession/MGI:1202717	Psen1	http://purl.obolibrary.org/obo/OMIM_182000	[Keratosis, Seborrheic,Keratosis, seborrheic,seborrheic keratosis]
http://www.informatics.jax.org/accession/MGI:3702859	Psen1<tm1Bdes>/Psen1<+>; Psen2<tm1Bdes>/Psen2<tm1Bdes> [involves: 129P2/OlaHsd]	http://www.informatics.jax.org/accession/MGI:109284	Psen2	http://purl.obolibrary.org/obo/OMIM_182000	[Keratosis, Seborrheic,Keratosis, seborrheic,seborrheic keratosis]
http://www.informatics.jax.org/accession/MGI:5515892	Pmp22<Tr-2J>/Pmp22<+> [C57BL/6J-Pmp22<Tr-2J>/GrsrJ]	http://www.informatics.jax.org/accession/MGI:97631	Pmp22	http://purl.obolibrary.org/obo/OMIM_162500	[Neuropathy, Hereditary, With Liability to Pressure Palsies,Hereditary liability to pressure palsies,Hereditary neuropathy with liability to pressure palsies]
http://www.informatics.jax.org/accession/MGI:3625035	Pmp22<tm1Lnot>/Pmp22<+> [Not Specified]	http://www.informatics.jax.org/accession/MGI:97631	Pmp22	http://purl.obolibrary.org/obo/OMIM_162500	[Neuropathy, Hereditary, With Liability to Pressure Palsies,Hereditary liability to pressure palsies,Hereditary neuropathy with liability to pressure palsies]
http://www.informatics.jax.org/accession/MGI:3794447	Pmp22<tm1Ueli>/Pmp22<tm1Ueli> [involves: 129S/SvEv]	http://www.informatics.jax.org/accession/MGI:97631	Pmp22	http://purl.obolibrary.org/obo/OMIM_162500	[Neuropathy, Hereditary, With Liability to Pressure Palsies,Hereditary liability to pressure palsies,Hereditary neuropathy with liability to pressure palsies]
http://www.informatics.jax.org/accession/MGI:2654122	Acvr2b<tm1Enl>/Acvr2b<tm1Enl> [either: (involves: 129S4/SvJae) or (involves: 129S4/SvJae * C57BL/6J)]	http://www.informatics.jax.org/accession/MGI:87912	Acvr2b	http://purl.obolibrary.org/obo/OMIM_613751	[Heterotaxy, Visceral, 4, Autosomal,Heterotaxy, visceral, 4, autosomal]
http://www.informatics.jax.org/accession/MGI:5688660	Lrit3<tm1Lex>/Lrit3<tm1Lex> [involves: 129S5/SvEvBrd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:2685267	Lrit3	http://purl.obolibrary.org/obo/OMIM_615058	[Night Blindness, Congenital Stationary, Type 1F,Congenital stationary night blindness, type 1F]
http://www.informatics.jax.org/accession/MGI:3691144	Cd151<tm1Nki>/Cd151<tm1Nki> [involves: 129P2/OlaHsd * FVB/N]	http://www.informatics.jax.org/accession/MGI:1096360	Cd151	http://purl.obolibrary.org/obo/OMIM_609057	[Nephropathy With Pretibial Epidermolysis Bullosa and Deafness,Nephropathy with pretibial epidermolysis bullosa and deafness,Nephrotic syndrome-deafness-pretibial epidermolysis bullosa syndrome]
http://www.informatics.jax.org/accession/MGI:3818653	Strc<tm1Ugds>/Strc<tm1Ugds> [involves: 129S2/SvPas * BALB/c * C57BL/6 * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:2153816	Strc	http://purl.obolibrary.org/obo/OMIM_603720	[Deafness, Autosomal Recessive 16,Deafness, autosomal recessive 16]
http://www.informatics.jax.org/accession/MGI:3654648	Ubr1<tm1Avar>/Ubr1<tm1Avar> [involves: 129S1/Sv * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1277977	Ubr1	http://purl.obolibrary.org/obo/OMIM_243800	[Johanson-Blizzard Syndrome,Johanson-Blizzard syndrome]
http://www.informatics.jax.org/accession/MGI:3611756	Cacna1f<tm1Ntbh>/Cacna1f<tm1Ntbh> [B6.129-Cacna1f<tm1Ntbh>]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:3611755	Cacna1f<tm1Ntbh>/0 [B6.129-Cacna1f<tm1Ntbh>]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:3838721	Cacna1f<tm1.1Sdie>/Cacna1f<tm1.1Sdie> [involves: C57BL/6]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:3720002	Cacna1f<nob2>/0 [AXB6/PgnJ]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:3720000	Cacna1f<nob2>/Cacna1f<nob2> [AXB6/PgnJ]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:5634279	Cacna1f<tm1.2Sdie>/0 [B6(Cg)-Cacna1f<tm1.2Sdie>/J]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:5634274	Cacna1f<tm1.2Sdie>/Cacna1f<tm1.2Sdie> [B6(Cg)-Cacna1f<tm1.2Sdie>/J]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:5634271	Cacna1f<tm1.1Sdie>/Cacna1f<tm1.1Sdie> [B6.Cg-Cacna1f<tm1.1Sdie>/J]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:5634270	Cacna1f<tm1.1Sdie>/0 [B6.Cg-Cacna1f<tm1.1Sdie>/J]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:5550384	Cacna1f<tm1.1Sdie>/Cacna1f<+> [involves: C57BL/6]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:5550383	Cacna1f<tm1.1Sdie>/0 [involves: C57BL/6]	http://www.informatics.jax.org/accession/MGI:1859639	Cacna1f	http://purl.obolibrary.org/obo/OMIM_300071	[Night Blindness, Congenital Stationary, Type 2A,Congenital stationary night blindness, type 2A]
http://www.informatics.jax.org/accession/MGI:5544572	Wnk1<tm2.1Juha>/Wnk1<+>; Tg(Pgk1-cre)1Lni/0 [involves: 129S2/SvPas * BALB/c * C57BL/6 * SJL]	http://www.informatics.jax.org/accession/MGI:2442092	Wnk1	http://purl.obolibrary.org/obo/OMIM_614492	[Pseudohypoaldosteronism, Type 2C,Pseudohypoaldosteronism type 2C]
http://www.informatics.jax.org/accession/MGI:5314815	Chrne<tm2Vwi>/Chrne<tm2Vwi> [involves: 129P2/OlaHsd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:87894	Chrne	http://purl.obolibrary.org/obo/OMIM_605809	[Myasthenic Syndrome, Congenital, 4A, Slow-Channel,Myasthenia, familial infantile, 1]
http://www.informatics.jax.org/accession/MGI:3055667	Dysf<prmd>/Dysf<prmd> [A/J]	http://www.informatics.jax.org/accession/MGI:1349385	Dysf	http://purl.obolibrary.org/obo/OMIM_606768	[Myopathy, Distal, With Anterior Tibial Onset,Myopathy, distal, with anterior tibial onset,Distal myopathy with anterior tibial onset]
http://www.informatics.jax.org/accession/MGI:3055578	Dysf<tm1Meho>/Dysf<tm1Meho> [involves: 129S4/SvJae * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1349385	Dysf	http://purl.obolibrary.org/obo/OMIM_606768	[Myopathy, Distal, With Anterior Tibial Onset,Myopathy, distal, with anterior tibial onset,Distal myopathy with anterior tibial onset]
http://www.informatics.jax.org/accession/MGI:3846426	Cisd2<tm1Tfts>/Cisd2<tm1Tfts> [B6.129S7-Cisd2<tm1Tfts>]	http://www.informatics.jax.org/accession/MGI:1914256	Cisd2	http://purl.obolibrary.org/obo/OMIM_604928	[Wolfram Syndrome 2,Wolfram syndrome 2]
http://www.informatics.jax.org/accession/MGI:5292663	Tfap2b<tm1Rbu>/Tfap2b<tm1Rbu> [involves: 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:104672	Tfap2b	http://purl.obolibrary.org/obo/OMIM_169100	[Char Syndrome,Char syndrome]
http://www.informatics.jax.org/accession/MGI:5432139	Clrn1<tm2.1Kuna>/Clrn1<tm2.1Kuna> [involves: 129 * BALB/cJ * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:2388124	Clrn1	http://purl.obolibrary.org/obo/OMIM_276902	[Usher Syndrome, Type 3A,Usher syndrome, type 3A]
http://www.informatics.jax.org/accession/MGI:3850181	Clrn1<tm1.1Kuna>/Clrn1<tm1.1Kuna> [involves: C57BL/6J]	http://www.informatics.jax.org/accession/MGI:2388124	Clrn1	http://purl.obolibrary.org/obo/OMIM_276902	[Usher Syndrome, Type 3A,Usher syndrome, type 3A]
http://www.informatics.jax.org/accession/MGI:2450846	Tyrobp<tm1Ttk>/Tyrobp<tm1Ttk> [involves: 129P2/OlaHsd * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1277211	Tyrobp	http://purl.obolibrary.org/obo/OMIM_221770	[Polycystic Lipomembranous Osteodysplasia With Sclerosing Leukoencephalopathy,Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy,Nasu-Hakola disease]
http://www.informatics.jax.org/accession/MGI:2673421	Hoxb8<tm1.1Mrc>/Hoxb8<tm1.1Mrc> [involves: 129S1/Sv * 129X1/SvJ]	http://www.informatics.jax.org/accession/MGI:96189	Hoxb8	http://purl.obolibrary.org/obo/OMIM_613229	[Trichotillomania,trichotillomania]
http://www.informatics.jax.org/accession/MGI:5766543	Slc24a1<tm1Xen>/Slc24a1<tm1Xen> [involves: C57BL/6]	http://www.informatics.jax.org/accession/MGI:2384871	Slc24a1	http://purl.obolibrary.org/obo/OMIM_613830	[Night Blindness, Congenital Stationary, Type 1D,Congenital stationary night blindness, type 1D]
http://www.informatics.jax.org/accession/MGI:4459500	Nespas<tm1.1Hju>/Nespas<+> [either: (involves: 129S4/SvJae) or (involves: 129S4/SvJae * C57BL/6J)]	http://www.informatics.jax.org/accession/MGI:1861674	Nespas	http://purl.obolibrary.org/obo/OMIM_603233	[Pseudohypoparathyroidism, Type 1B,Pseudohypoparathyroidism type 1B]
http://www.informatics.jax.org/accession/MGI:2669775	Actn4<tm1Plk>/Actn4<tm1Plk> [involves: 129 * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1890773	Actn4	http://purl.obolibrary.org/obo/OMIM_603278	[Focal Segmental Glomerulosclerosis 1,Focal segmental glomerulosclerosis 1]
http://www.informatics.jax.org/accession/MGI:3764985	Mc2r<tm1Dchi>/Mc2r<tm1Dchi> [B6.129P2-Mc2r<tm1Dchi>]	http://www.informatics.jax.org/accession/MGI:96928	Mc2r	http://purl.obolibrary.org/obo/OMIM_202200	[Glucocorticoid Deficiency 1,ACTH resistance]
http://www.informatics.jax.org/accession/MGI:3521748	Hoxa13<tm1Jwi>/Hoxa13<+> [involves: 129S7/SvEvBrd]	http://www.informatics.jax.org/accession/MGI:96173	Hoxa13	http://purl.obolibrary.org/obo/OMIM_140000	[Hand-Foot-Genital Syndrome,Hand foot uterus syndrome,Hand-foot-genital syndrome]
http://www.informatics.jax.org/accession/MGI:3521745	Hoxa13<tm1Jwi>/Hoxa13<tm1Jwi> [involves: 129S7/SvEvBrd]	http://www.informatics.jax.org/accession/MGI:96173	Hoxa13	http://purl.obolibrary.org/obo/OMIM_140000	[Hand-Foot-Genital Syndrome,Hand foot uterus syndrome,Hand-foot-genital syndrome]
http://www.informatics.jax.org/accession/MGI:3587032	Hoxa13<Hd>/Hoxa13<Hd> [B6C3Fe-a/a Hoxa13<Hd> Mcoln3<Va-J>/J]	http://www.informatics.jax.org/accession/MGI:96173	Hoxa13	http://purl.obolibrary.org/obo/OMIM_140000	[Hand-Foot-Genital Syndrome,Hand foot uterus syndrome,Hand-foot-genital syndrome]
http://www.informatics.jax.org/accession/MGI:3587031	Hoxa13<Hd>/Hoxa13<+> [B6C3Fe-a/a Hoxa13<Hd> Mcoln3<Va-J>/J]	http://www.informatics.jax.org/accession/MGI:96173	Hoxa13	http://purl.obolibrary.org/obo/OMIM_140000	[Hand-Foot-Genital Syndrome,Hand foot uterus syndrome,Hand-foot-genital syndrome]
http://www.informatics.jax.org/accession/MGI:3587024	Hoxa13<Hd>/Hoxa13<Hd> [involves: MYA/Hu]	http://www.informatics.jax.org/accession/MGI:96173	Hoxa13	http://purl.obolibrary.org/obo/OMIM_140000	[Hand-Foot-Genital Syndrome,Hand foot uterus syndrome,Hand-foot-genital syndrome]
http://www.informatics.jax.org/accession/MGI:3530620	Lcat<tm1Nsa>/Lcat<tm1Nsa> [involves: 129X1/SvJ * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:96755	Lcat	http://purl.obolibrary.org/obo/OMIM_136120	[Fish-Eye Disease,Fish-eye disease]
http://www.informatics.jax.org/accession/MGI:5688878	Itgb3<tm1Hyn>/Itgb3<tm1.1Wlbcr>; Tg(Pf4-icre)Q3Rsko/0 [involves: 129S2/SvPas * C57BL/6]	http://www.informatics.jax.org/accession/MGI:96612	Itgb3	http://purl.obolibrary.org/obo/OMIM_273800	[Glanzmann Thrombasthenia,Glanzmann's thrombasthenia]
http://www.informatics.jax.org/accession/MGI:5294675	Scn3b<tm1Clhh>/Scn3b<tm1Clhh> [129S/SvEv-Scn3b<tm1Clhh>]	http://www.informatics.jax.org/accession/MGI:1918882	Scn3b	http://purl.obolibrary.org/obo/OMIM_613120	[Brugada Syndrome 7,Brugada syndrome 7]
http://www.informatics.jax.org/accession/MGI:5312338	Armc4<b2b643Clo>/Armc4<b2b643Clo> [C57BL/6J-Armc4<b2b643Clo>]	http://www.informatics.jax.org/accession/MGI:1922184	Armc4	http://purl.obolibrary.org/obo/OMIM_615451	[Ciliary Dyskinesia, Primary, 23,Primary ciliary dyskinesia 23]
http://www.informatics.jax.org/accession/MGI:5437109	Armc4<b2b227.1Clo>/Armc4<b2b227.1Clo> [C57BL/6J-Armc4<b2b227.1Clo>]	http://www.informatics.jax.org/accession/MGI:1922184	Armc4	http://purl.obolibrary.org/obo/OMIM_615451	[Ciliary Dyskinesia, Primary, 23,Primary ciliary dyskinesia 23]
http://www.informatics.jax.org/accession/MGI:5614980	Dnah5<b2b2570Clo>/Dnah5<b2b2570Clo> [C57BL/6J-Dnah5<b2b2570Clo>]	http://www.informatics.jax.org/accession/MGI:107718	Dnah5	http://purl.obolibrary.org/obo/OMIM_615451	[Ciliary Dyskinesia, Primary, 23,Primary ciliary dyskinesia 23]
http://www.informatics.jax.org/accession/MGI:5314412	Tg(MECP2)3Hzo/0 [either: (FVB/N x 129S6/SvEvTac)F1 or (FVB/N x C57BL/6J)F1]	http://www.ncbi.nlm.nih.gov/gene/4204	MECP2	http://purl.obolibrary.org/obo/OMIM_300260	[Lubs X-Linked Mental Retardation Syndrome,MECP2 duplication syndrome]
http://www.informatics.jax.org/accession/MGI:5314411	Tg(MECP2)1Hzo/0 [either: (FVB/N x 129S6/SvEvTac)F1 or (FVB/N x C57BL/6J)F1]	http://www.ncbi.nlm.nih.gov/gene/4204	MECP2	http://purl.obolibrary.org/obo/OMIM_300260	[Lubs X-Linked Mental Retardation Syndrome,MECP2 duplication syndrome]
http://www.informatics.jax.org/accession/MGI:5318976	Mapt<tm1(Mecp2)Jae>/Mapt<tm1(Mecp2)Jae> [B6.Cg-Mapt<tm1(Mecp2)Jae>]	http://www.informatics.jax.org/accession/MGI:97180	Mapt	http://purl.obolibrary.org/obo/OMIM_300260	[Lubs X-Linked Mental Retardation Syndrome,MECP2 duplication syndrome]
http://www.informatics.jax.org/accession/MGI:4438111	Ncf1<tm1Shl>/Ncf1<tm1Shl> [B6.129S2-Ncf1<tm1Shl>]	http://www.informatics.jax.org/accession/MGI:97283	Ncf1	http://purl.obolibrary.org/obo/OMIM_233700	[Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type 1,Chronic granulomatous disease, autosomal recessive cytochrome b-positive, type 1]
http://www.informatics.jax.org/accession/MGI:2661972	Ncf1<m1J>/Ncf1<m1J> [B6.Cg-Dock7<m> +/+ Lepr<db>/J]	http://www.informatics.jax.org/accession/MGI:97283	Ncf1	http://purl.obolibrary.org/obo/OMIM_233700	[Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type 1,Chronic granulomatous disease, autosomal recessive cytochrome b-positive, type 1]
http://www.informatics.jax.org/accession/MGI:3590146	Ncf1<tm1Hbd>/Ncf1<tm1Hbd> [involves: 129/Sv]	http://www.informatics.jax.org/accession/MGI:97283	Ncf1	http://purl.obolibrary.org/obo/OMIM_233700	[Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type 1,Chronic granulomatous disease, autosomal recessive cytochrome b-positive, type 1]
http://www.informatics.jax.org/accession/MGI:2175140	Ncf1<tm1Shl>/Ncf1<tm1Shl> [involves: 129S2/SvPas * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:97283	Ncf1	http://purl.obolibrary.org/obo/OMIM_233700	[Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type 1,Chronic granulomatous disease, autosomal recessive cytochrome b-positive, type 1]
http://www.informatics.jax.org/accession/MGI:3043397	Ndrg1<tm1Myta>/Ndrg1<tm1Myta> [involves: 129S1/Sv * 129X1/SvJ * C57BL/6]	http://www.informatics.jax.org/accession/MGI:1341799	Ndrg1	http://purl.obolibrary.org/obo/OMIM_601455	[Charcot-Marie-Tooth Disease, Type 4D,Charcot-Marie-Tooth disease, type 4D]
http://www.informatics.jax.org/accession/MGI:5774663	Klhl40<tm1(KOMP)Vlcg>/Klhl40<tm1(KOMP)Vlcg> [C57BL/6-Klhl40<tm1(KOMP)Vlcg>]	http://www.informatics.jax.org/accession/MGI:1919580	Klhl40	http://purl.obolibrary.org/obo/OMIM_615348	[Nemaline Myopathy 8,Nemaline myopathy 8]
http://www.informatics.jax.org/accession/MGI:3813927	Pts<tm1Ich>/Pts<tm1Ich>; Tg(DBH-PTS)6Csic/0 [involves: 129X1/SvJ * C57BL/6J]	http://www.informatics.jax.org/accession/MGI:1338783	Pts	http://purl.obolibrary.org/obo/OMIM_128230	[Dystonia, Dopa-Responsive,Dystonia 5, Dopa-responsive type,Dopa-responsive dystonia]
http://www.informatics.jax.org/accession/MGI:3813927	Pts<tm1Ich>/Pts<tm1Ich>; Tg(DBH-PTS)6Csic/0 [involves: 129X1/SvJ * C57BL/6J]	http://www.ncbi.nlm.nih.gov/gene/5805	PTS	http://purl.obolibrary.org/obo/OMIM_128230	[Dystonia, Dopa-Responsive,Dystonia 5, Dopa-responsive type,Dopa-responsive dystonia]
http://www.informatics.jax.org/accession/MGI:3813925	Pts<tm1Ich>/Pts<tm1Ich>; Tg(DBH-PTS)6Csic/0 [B6.Cg-Pts<tm1Ich> Tg(DBH-PTS)6Csic]	http://www.informatics.jax.org/accession/MGI:1338783	Pts	http://purl.obolibrary.org/obo/OMIM_128230	[Dystonia, Dopa-Responsive,Dystonia 5, Dopa-responsive type,Dopa-responsive dystonia]
http://www.informatics.jax.org/accession/MGI:3813925	Pts<tm1Ich>/Pts<tm1Ich>; Tg(DBH-PTS)6Csic/0 [B6.Cg-Pts<tm1Ich> Tg(DBH-PTS)6Csic]	http://www.ncbi.nlm.nih.gov/gene/5805	PTS	http://purl.obolibrary.org/obo/OMIM_128230	[Dystonia, Dopa-Responsive,Dystonia 5, Dopa-responsive type,Dopa-responsive dystonia]
http://www.informatics.jax.org/accession/MGI:3692323	Slc25a19<tm1Mjl>/Slc25a19<tm1Mjl> [either: (involves: 129S6/SvEvTac) or (involves: 129S6/SvEvTac * Black Swiss)]	http://www.informatics.jax.org/accession/MGI:1914533	Slc25a19	http://purl.obolibrary.org/obo/OMIM_607196	[Microcephaly, Amish Type,Amish lethal microcephaly]
http://www.informatics.jax.org/accession/MGI:2656641	Pou3f4<del-J>/Pou3f4<del-J> [C3HeB/FeJ-Pou3f4<del-J>/J]	http://www.informatics.jax.org/accession/MGI:101894	Pou3f4	http://purl.obolibrary.org/obo/OMIM_304400	[Deafness, X-Linked 2,Deafness, X-linked 2,X-linked mixed deafness with perilymphatic gusher]
http://www.informatics.jax.org/accession/MGI:2656640	Pou3f4<del-J>/0 [C3HeB/FeJ-Pou3f4<del-J>/J]	http://www.informatics.jax.org/accession/MGI:101894	Pou3f4	http://purl.obolibrary.org/obo/OMIM_304400	[Deafness, X-Linked 2,Deafness, X-linked 2,X-linked mixed deafness with perilymphatic gusher]
